date,resource_id,vm_sku,environment,application,currency,daily_cost,estimated_monthly_cost,avg_cpu,max_cpu,source_type
2026-01-13,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8794,56.38,2.347,4.991,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-14,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8785,56.35,2.302,4.454,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-15,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8737,56.21,2.061,4.353,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-16,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8765,56.29,2.199,4.712,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-17,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8802,56.41,2.39,4.853,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-18,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,2.0348,61.04,10.15,32.369,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-19,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,2.2916,68.75,23.042,33.429,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-20,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8787,56.36,2.313,4.453,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-21,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8758,56.28,2.169,4.559,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-22,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8715,56.15,1.951,3.944,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-23,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.872,56.16,1.976,4.544,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-24,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8756,56.27,2.156,4.368,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-25,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8722,56.17,1.988,4.905,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-26,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8794,56.38,2.348,5.012,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-27,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8787,56.36,2.315,5.039,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-28,corestack-openvpn-India,Standard_B2ms,prod,untagged,USD,1.8749,56.25,2.124,4.006,synthetic_cost_from_public_cloud_pricing_pattern
2025-08-30,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5201,135.6,6.092,14.109,synthetic_cost_from_public_cloud_pricing_pattern
2025-08-31,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5241,135.72,6.178,14.913,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-01,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5146,135.44,5.972,16.523,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-02,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5944,137.83,7.705,17.649,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-03,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.6053,138.16,7.942,15.832,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-04,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.545,136.35,6.633,14.99,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-05,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.6686,140.06,9.315,22.246,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-08,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.3483,160.45,24.065,24.065,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-09,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2331,156.99,21.565,32.219,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-10,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2334,157.0,21.572,32.468,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-11,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.1684,155.05,20.162,32.188,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-12,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2293,156.88,21.482,29.049,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-13,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.1055,153.16,18.796,54.831,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-14,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.198,155.94,20.803,32.322,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-15,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2192,156.58,21.264,30.229,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-16,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2334,157.0,21.571,29.979,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-17,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2179,156.54,21.235,37.036,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-18,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.1809,155.43,20.433,37.379,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-19,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2626,157.88,22.205,37.027,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-20,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,5.2254,156.76,21.398,33.965,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-21,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5257,135.77,6.214,11.226,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-22,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5495,136.49,6.731,13.604,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-23,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.574,137.22,7.263,15.308,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-24,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5943,137.83,7.703,15.923,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-25,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5938,137.81,7.691,14.355,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-26,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5864,137.59,7.531,13.299,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-27,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.557,136.71,6.893,17.963,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-28,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5544,136.63,6.837,13.931,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-29,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5258,135.77,6.216,16.879,synthetic_cost_from_public_cloud_pricing_pattern
2025-09-30,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5842,137.53,7.484,15.446,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-01,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5229,135.69,6.153,13.83,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-02,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5542,136.63,6.832,17.623,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-03,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5353,136.06,6.423,14.171,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-04,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5408,136.23,6.543,16.234,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-05,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5864,137.59,7.532,20.009,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-06,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.7158,141.47,10.339,34.23,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-07,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.7182,141.54,10.391,35.812,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-08,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5273,135.82,6.25,13.122,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-09,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5221,135.66,6.135,14.409,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-10,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5334,136.0,6.382,12.165,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-11,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5773,137.32,7.333,21.206,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-12,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5221,135.66,6.136,13.853,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-13,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5208,135.62,6.107,12.272,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-14,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5536,136.61,6.82,19.774,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-15,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5324,135.97,6.359,11.931,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-16,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5081,135.24,5.832,12.734,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-17,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.557,136.71,6.893,17.675,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-18,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5505,136.52,6.752,20.634,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-19,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5183,135.55,6.054,10.553,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-20,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5266,135.8,6.234,12.911,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-21,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5269,135.81,6.24,13.983,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-22,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5385,136.16,6.493,16.405,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-23,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5637,136.91,7.039,16.639,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-24,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5296,135.89,6.298,13.673,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-25,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5288,135.86,6.282,12.921,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-26,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5413,136.24,6.552,14.579,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-27,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5011,135.03,5.681,12.965,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-28,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5578,136.73,6.911,13.188,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-29,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5019,135.06,5.698,12.641,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-30,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5244,135.73,6.186,16.011,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-31,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5357,136.07,6.431,19.328,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-01,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5083,135.25,5.836,12.4,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-02,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5409,136.23,6.543,14.782,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-03,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4834,134.5,5.297,15.778,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-04,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5082,135.25,5.835,12.761,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-05,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4984,134.95,5.622,12.837,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-06,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4995,134.98,5.645,10.829,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-07,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5261,135.78,6.224,15.427,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-08,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4944,134.83,5.535,12.744,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-09,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4996,134.99,5.649,11.357,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-10,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5028,135.09,5.718,15.888,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-11,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.443,133.29,4.419,14.314,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-12,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4705,134.12,5.016,14.452,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-13,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4794,134.38,5.21,11.205,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-14,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4793,134.38,5.207,12.789,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-15,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4943,134.83,5.533,16.642,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-16,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4852,134.56,5.334,13.37,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-17,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4799,134.4,5.22,16.02,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-18,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4788,134.36,5.196,15.743,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-19,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4369,133.11,4.287,14.676,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-20,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4471,133.41,4.507,14.327,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-21,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5104,135.31,5.882,12.976,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-22,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.503,135.09,5.722,16.854,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-23,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4861,134.58,5.355,15.743,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-24,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5234,135.7,6.164,15.662,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-25,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4951,134.85,5.55,14.809,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-26,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5168,135.5,6.021,16.816,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-27,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.528,135.84,6.264,15.293,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-28,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4803,134.41,5.228,13.98,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-14,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5079,135.24,5.827,11.436,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-15,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5133,135.4,5.945,11.849,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-16,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.518,135.54,6.047,15.67,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-17,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4688,134.06,4.98,13.077,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-18,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5035,135.11,5.732,10.883,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-19,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5027,135.08,5.715,13.449,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-20,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5358,136.08,6.434,12.431,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-21,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4771,134.31,5.16,11.866,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-22,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4801,134.4,5.225,11.731,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-23,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4821,134.46,5.269,11.775,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-24,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4901,134.7,5.441,12.255,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-25,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4824,134.47,5.274,11.296,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-26,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4974,134.92,5.6,12.679,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-27,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4943,134.83,5.532,12.762,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-28,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4841,134.52,5.31,11.328,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-29,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4857,134.57,5.346,9.741,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-30,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4923,134.77,5.489,10.584,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-31,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5068,135.2,5.804,13.265,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-01,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4814,134.44,5.252,10.933,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-02,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5207,135.62,6.105,12.33,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-03,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5267,135.8,6.235,14.069,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-04,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5226,135.68,6.146,12.071,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-05,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5735,137.21,7.252,27.706,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-06,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.6122,138.37,8.091,23.526,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-07,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.6337,139.01,8.558,34.548,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-08,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5339,136.02,6.392,17.465,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-09,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.5021,135.06,5.702,11.97,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-10,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4269,132.81,4.07,10.436,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-11,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4701,134.1,5.008,10.096,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-12,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.448,133.44,4.528,8.986,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-13,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.458,133.74,4.745,10.926,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-14,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4601,133.8,4.79,10.227,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-15,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4696,134.09,4.996,11.749,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-16,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4718,134.15,5.043,10.706,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-17,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4649,133.95,4.895,12.171,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-18,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4444,133.33,4.45,9.883,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-19,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4451,133.35,4.465,9.796,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-20,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4465,133.39,4.495,10.205,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-21,cs-prod-ir-vm-india,Standard_D4s_v5,prod,untagged,USD,4.4413,133.24,4.383,9.179,synthetic_cost_from_public_cloud_pricing_pattern
